Year/Month/Day,Hour/Minute/Second,MPSAS,Temp(C),LunarAlt(deg),LunarPhase,Elapsed Time(min)
2/2/2017
2/2/2017,16:15:53,0,20.9,53.8,0.36,0
2/2/2017,16:20:25,0,20.9,54.2,0.36,5.53333
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
0,0,0,0,0,20.9,20.9,20.9,20.9,0,

2/2/2017 -- 2/3/2017
2/2/2017,19:38:5,19.12,13.8,47.7,0.37,0
2/2/2017,19:43:5,19.13,13.8,47,0.37,5.55
2/2/2017,19:48:5,19.08,13.5,46.3,0.37,11.1833
2/2/2017,19:53:5,19.06,13.5,45.5,0.37,16.9
2/2/2017,19:58:5,19.08,13.5,44.7,0.37,22.7
2/2/2017,20:3:5,19.1,13.2,44,0.37,28.5833
2/2/2017,20:8:5,19.1,13.2,43.2,0.37,33.6167
2/2/2017,20:13:5,19.08,12.8,42.4,0.37,38.6667
2/2/2017,20:18:5,19.14,12.8,41.5,0.37,43.8
2/2/2017,20:23:5,19.1,12.5,40.7,0.38,49.0167
2/2/2017,20:28:5,19.12,12.5,39.9,0.38,54.3167
2/2/2017,20:33:5,19.13,12.2,39,0.38,59.7
2/2/2017,20:38:5,19.11,12.2,38.2,0.38,65.1667
2/2/2017,20:43:5,19.13,12.2,37.3,0.38,70.7167
2/2/2017,20:48:5,19.13,12.2,36.5,0.38,76.35
2/2/2017,20:53:5,19.12,11.9,35.6,0.38,82.0667
2/2/2017,20:58:5,19.14,11.9,34.7,0.38,87.8667
2/2/2017,21:3:5,19.16,11.9,33.8,0.38,93.75
2/2/2017,21:8:5,19.16,11.9,32.9,0.38,98.7833
2/2/2017,21:13:5,19.14,11.6,32,0.38,103.833
2/2/2017,21:18:5,19.12,11.6,31.1,0.38,108.967
2/2/2017,21:23:5,19.14,11.6,30.2,0.38,114.183
2/2/2017,21:28:5,19.14,11.6,29.3,0.38,119.483
2/2/2017,21:33:5,19.15,11.6,28.4,0.38,124.867
2/2/2017,21:38:5,19.17,11.6,27.5,0.38,130.333
2/2/2017,21:43:5,19.16,11.2,26.5,0.38,135.883
2/2/2017,21:48:5,19.13,11.2,25.6,0.38,141.517
2/2/2017,21:53:5,19.14,11.2,24.7,0.38,147.233
2/2/2017,21:58:5,19.15,11.2,23.8,0.38,153.033
2/2/2017,22:3:5,19.12,11.2,22.8,0.38,158.917
2/2/2017,22:8:5,19.11,10.9,21.9,0.38,163.95
2/2/2017,22:13:5,19.08,10.9,21,0.38,169
2/2/2017,22:18:5,19.06,10.9,20,0.38,174.133
2/2/2017,22:23:5,19.08,10.9,19.1,0.38,179.35
2/2/2017,22:28:5,19.19,10.9,18.1,0.38,184.65
2/2/2017,22:33:5,19.19,10.9,17.2,0.38,190.033
2/2/2017,22:38:5,19.21,10.9,16.3,0.39,195.5
2/2/2017,22:43:5,19.18,10.9,15.3,0.39,201.05
2/2/2017,22:48:5,19.12,10.9,14.4,0.39,206.683
2/2/2017,22:53:5,19,10.9,13.4,0.39,212.4
2/2/2017,22:58:5,19.01,10.9,12.5,0.39,218.2
2/2/2017,23:3:5,19,10.9,11.6,0.39,224.083
2/2/2017,23:8:5,19,10.9,10.6,0.39,229.117
2/2/2017,23:13:5,19.12,10.9,9.7,0.39,234.167
2/2/2017,23:18:5,19.18,10.9,8.7,0.39,239.3
2/2/2017,23:23:5,19.22,10.9,7.8,0.39,244.517
2/2/2017,23:28:5,19.23,10.9,6.8,0.39,249.817
2/2/2017,23:33:5,19.28,10.9,5.9,0.39,255.2
2/2/2017,23:38:5,19.18,10.9,5,0.39,260.667
2/2/2017,23:43:5,19,10.6,4,0.39,266.217
2/2/2017,23:48:5,18.91,10.6,3.1,0.39,271.85
2/2/2017,23:53:5,18.9,10.6,2.2,0.39,277.567
2/2/2017,23:58:5,19.01,10.9,1.2,0.39,283.367
2/3/2017,0:3:5,18.99,10.9,0.3,0.39,289.25
2/3/2017,0:8:5,19.06,10.9,-0.6,0.39,294.283
2/3/2017,0:13:5,19.03,10.9,-1.5,0.39,299.333
2/3/2017,0:18:5,19.06,10.9,-2.5,0.39,304.467
2/3/2017,0:23:5,19.29,10.9,-3.4,0.39,309.683
2/3/2017,0:28:5,19.38,10.9,-4.3,0.39,314.983
2/3/2017,0:33:5,19.39,10.9,-5.2,0.39,320.367
2/3/2017,0:38:5,19.37,10.6,-6.1,0.39,325.833
2/3/2017,0:43:5,19.34,10.6,-7,0.39,331.383
2/3/2017,0:48:5,19.11,10.6,-7.9,0.4,337.017
2/3/2017,0:53:5,19.23,10.6,-8.8,0.4,342.733
2/3/2017,0:58:5,19.35,10.6,-9.7,0.4,348.533
2/3/2017,1:3:5,19.19,10.6,-10.6,0.4,354.417
2/3/2017,1:8:5,19.24,10.3,-11.5,0.4,359.45
2/3/2017,1:13:5,19.36,10.3,-12.4,0.4,364.5
2/3/2017,1:18:5,19.42,10.3,-13.3,0.4,369.633
2/3/2017,1:23:5,19.41,10.3,-14.1,0.4,374.85
2/3/2017,1:28:5,19.31,10.3,-15,0.4,380.15
2/3/2017,1:33:5,19.22,10.3,-15.9,0.4,385.533
2/3/2017,1:38:5,18.95,10.3,-16.7,0.4,391
2/3/2017,1:43:5,19.19,10.3,-17.6,0.4,396.55
2/3/2017,1:48:5,19.3,10.3,-18.4,0.4,402.183
2/3/2017,1:53:5,19.27,10.3,-19.2,0.4,407.9
2/3/2017,1:58:5,19.28,10.3,-20.1,0.4,413.7
2/3/2017,2:3:5,19.28,10.3,-20.9,0.4,419.583
2/3/2017,2:8:5,19.29,10.3,-21.7,0.4,424.617
2/3/2017,2:13:5,19.28,10.3,-22.5,0.4,429.667
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
18.9,19.42,19.1575,19.01,0.52,10.3,13.8,11.2625,10.9,3.5,

2/3/2017 -- 2/4/2017
2/3/2017,16:45:29,0,15.1,54.8,0.47,0
2/3/2017,17:55:30,7.19,11.9,61.6,0.48,10.25
2/3/2017,18:0:30,7.74,11.6,61.8,0.48,15.6667
2/3/2017,18:5:30,8.49,11.6,62,0.48,21.1667
2/3/2017,18:10:30,9.43,11.2,62.1,0.48,26.5833
2/3/2017,18:15:30,10.54,10.9,62.2,0.48,31.9167
2/3/2017,18:20:30,11.69,10.9,62.3,0.48,37.1667
2/3/2017,18:25:30,12.94,10.6,62.3,0.48,42.3333
2/3/2017,18:30:30,14.24,10.6,62.3,0.48,47.4167
2/3/2017,18:35:30,15.43,10.3,62.2,0.48,52.4167
2/3/2017,18:40:30,16.42,10.3,62.1,0.48,57.5
2/3/2017,18:45:30,17.21,10.3,61.9,0.48,62.6667
2/3/2017,18:50:30,17.8,10.3,61.7,0.48,67.9167
2/3/2017,18:55:30,18.21,9.9,61.5,0.48,73.25
2/3/2017,19:0:30,18.44,9.9,61.2,0.48,78.6667
2/3/2017,19:5:30,18.54,9.9,60.9,0.48,84.1667
2/3/2017,19:10:30,18.61,9.9,60.6,0.48,89.5833
2/3/2017,19:15:30,18.64,9.9,60.2,0.48,94.9167
2/3/2017,19:20:30,18.65,9.9,59.7,0.48,100.167
2/3/2017,19:25:30,18.68,9.6,59.3,0.48,105.333
2/3/2017,19:30:30,18.69,9.6,58.8,0.48,110.417
2/3/2017,19:35:30,18.71,9.6,58.3,0.48,115.417
2/3/2017,19:40:30,18.73,9.6,57.7,0.48,120.5
2/3/2017,19:45:30,18.75,9.6,57.2,0.48,125.667
2/3/2017,19:50:30,18.77,9.6,56.6,0.48,130.917
2/3/2017,19:55:30,18.78,9.3,55.9,0.49,136.25
2/3/2017,20:0:30,18.8,9.3,55.3,0.49,141.667
2/3/2017,20:5:30,18.83,9.3,54.6,0.49,147.167
2/3/2017,20:10:30,18.83,9.3,53.9,0.49,152.583
2/3/2017,20:15:30,18.84,9.3,53.2,0.49,157.917
2/3/2017,20:20:30,18.86,9.3,52.5,0.49,163.167
2/3/2017,20:25:30,18.86,9,51.8,0.49,168.333
2/3/2017,20:30:30,18.87,9,51,0.49,173.417
2/3/2017,20:35:30,18.89,9,50.2,0.49,178.417
2/3/2017,20:40:30,18.89,8.7,49.5,0.49,183.5
2/3/2017,20:45:30,18.91,8.7,48.7,0.49,188.667
2/3/2017,20:50:30,18.92,8.7,47.8,0.49,193.917
2/3/2017,20:55:30,18.93,8.3,47,0.49,199.25
2/3/2017,21:0:30,18.96,8.3,46.2,0.49,204.667
2/3/2017,21:5:30,18.96,8.3,45.4,0.49,210.167
2/3/2017,21:10:30,18.98,8.3,44.5,0.49,215.583
2/3/2017,21:15:30,18.98,8,43.6,0.49,220.917
2/3/2017,21:20:30,18.99,8,42.8,0.49,226.167
2/3/2017,21:25:30,19,8,41.9,0.49,231.333
2/3/2017,21:30:30,19,7.7,41,0.49,236.417
2/3/2017,21:35:30,19.01,7.7,40.1,0.49,241.417
2/3/2017,21:40:30,19.01,7.7,39.2,0.49,246.5
2/3/2017,21:45:30,19.01,7.7,38.3,0.49,251.667
2/3/2017,21:50:30,19.01,7.7,37.4,0.49,256.917
2/3/2017,21:55:30,19.02,7.7,36.5,0.49,262.25
2/3/2017,22:0:30,19.03,7.4,35.6,0.5,267.667
2/3/2017,22:5:30,19.02,7.4,34.7,0.5,273.167
2/3/2017,22:10:30,19.03,7.4,33.8,0.5,278.583
2/3/2017,22:15:30,19.03,7.4,32.9,0.5,283.917
2/3/2017,22:20:30,19.04,7.4,31.9,0.5,289.167
2/3/2017,22:25:30,19.04,7,31,0.5,294.333
2/3/2017,22:30:30,19.05,7,30.1,0.5,299.417
2/3/2017,22:35:30,19.06,7,29.1,0.5,304.417
2/3/2017,22:40:30,19.07,7,28.2,0.5,309.5
2/3/2017,22:45:30,19.07,6.7,27.3,0.5,314.667
2/3/2017,22:50:30,19.08,6.7,26.3,0.5,319.917
2/3/2017,22:55:30,19.08,6.7,25.4,0.5,325.25
2/3/2017,23:0:30,19.08,6.7,24.4,0.5,330.667
2/3/2017,23:5:30,19.07,6.7,23.5,0.5,336.167
2/3/2017,23:10:30,19.1,6.4,22.6,0.5,341.583
2/3/2017,23:15:30,19.1,6.4,21.6,0.5,346.917
2/3/2017,23:20:30,19.11,6.4,20.7,0.5,352.167
2/3/2017,23:25:30,19.11,6.4,19.7,0.5,357.333
2/3/2017,23:30:30,19.1,6.1,18.8,0.5,362.417
2/3/2017,23:35:30,19.11,6.1,17.8,0.5,367.417
2/3/2017,23:40:30,19.12,6.1,16.9,0.5,372.5
2/3/2017,23:45:30,19.12,6.1,15.9,0.5,377.667
2/3/2017,23:50:30,19.12,6.1,15,0.5,382.917
2/3/2017,23:55:30,19.13,6.1,14.1,0.5,388.25
2/4/2017,0:0:30,19.13,5.8,13.1,0.5,393.667
2/4/2017,0:5:30,19.13,5.8,12.2,0.5,399.167
2/4/2017,0:10:30,19.14,5.8,11.2,0.51,404.583
2/4/2017,0:15:30,19.16,5.8,10.3,0.51,409.917
2/4/2017,0:20:30,19.17,5.8,9.4,0.51,415.167
2/4/2017,0:25:30,19.2,5.8,8.4,0.51,420.333
2/4/2017,0:30:30,19.21,5.4,7.5,0.51,425.417
2/4/2017,0:35:30,19.21,5.4,6.6,0.51,430.417
2/4/2017,0:40:30,19.23,5.4,5.6,0.51,435.5
2/4/2017,0:45:30,19.25,5.4,4.7,0.51,440.667
2/4/2017,0:50:30,19.25,5.4,3.8,0.51,445.917
2/4/2017,0:55:30,19.27,5.4,2.9,0.51,451.25
2/4/2017,1:0:30,19.29,5.4,2,0.51,456.667
2/4/2017,1:5:30,19.29,5.4,1,0.51,462.167
2/4/2017,1:10:30,19.3,5.1,0.1,0.51,467.583
2/4/2017,1:15:30,19.3,5.1,-0.8,0.51,472.917
2/4/2017,1:20:30,19.3,5.1,-1.7,0.51,478.167
2/4/2017,1:25:30,19.3,5.1,-2.6,0.51,483.333
2/4/2017,1:30:30,19.3,5.1,-3.5,0.51,488.417
2/4/2017,1:35:30,19.28,4.8,-4.4,0.51,493.417
2/4/2017,1:40:30,19.28,4.8,-5.3,0.51,498.5
2/4/2017,1:45:30,19.28,4.8,-6.1,0.51,503.667
2/4/2017,1:50:30,19.28,4.8,-7,0.51,508.917
2/4/2017,1:55:30,19.28,4.8,-7.9,0.51,514.25
2/4/2017,2:0:30,19.28,4.8,-8.8,0.51,519.667
2/4/2017,2:5:30,19.28,4.8,-9.6,0.51,525.167
2/4/2017,2:10:30,19.28,4.5,-10.5,0.51,530.583
2/4/2017,2:15:30,19.28,4.5,-11.3,0.52,535.917
2/4/2017,2:20:30,19.27,4.5,-12.2,0.52,541.167
2/4/2017,2:25:30,19.26,4.5,-13,0.52,546.333
2/4/2017,2:30:30,19.28,4.5,-13.9,0.52,551.417
2/4/2017,2:35:30,19.28,4.5,-14.7,0.52,556.417
2/4/2017,2:40:30,19.28,4.5,-15.5,0.52,561.5
2/4/2017,2:45:30,19.28,4.5,-16.3,0.52,566.667
2/4/2017,2:50:30,19.29,4.5,-17.1,0.52,571.917
2/4/2017,2:55:30,19.3,4.1,-17.9,0.52,577.25
2/4/2017,3:0:30,19.3,4.1,-18.7,0.52,582.667
2/4/2017,3:5:30,19.29,4.1,-19.5,0.52,588.167
2/4/2017,3:10:30,19.29,4.1,-20.3,0.52,593.583
2/4/2017,3:15:30,19.27,4.1,-21,0.52,598.917
2/4/2017,3:20:30,19.28,4.1,-21.8,0.52,604.167
2/4/2017,3:25:30,19.28,4.1,-22.5,0.52,609.333
2/4/2017,3:30:31,19.28,4.1,-23.3,0.52,614.433
2/4/2017,3:35:31,19.29,4.1,-24,0.52,619.45
2/4/2017,3:40:31,19.28,3.8,-24.7,0.52,624.517
2/4/2017,3:45:31,19.27,3.8,-25.4,0.52,629.667
2/4/2017,3:50:31,19.3,3.8,-26.1,0.52,634.9
2/4/2017,3:55:31,19.3,3.8,-26.8,0.52,640.217
2/4/2017,4:0:31,19.3,3.8,-27.5,0.52,645.617
2/4/2017,4:5:31,19.31,3.8,-28.1,0.52,651.133
2/4/2017,4:10:31,19.33,3.8,-28.8,0.52,656.567
2/4/2017,4:15:31,19.31,3.8,-29.4,0.52,661.917
2/4/2017,4:20:31,19.3,3.8,-30,0.53,667.183
2/4/2017,4:25:31,19.3,3.8,-30.6,0.53,672.367
2/4/2017,4:30:31,19.3,3.8,-31.2,0.53,677.467
2/4/2017,4:35:31,19.3,3.8,-31.8,0.53,682.483
2/4/2017,4:40:31,19.3,3.5,-32.3,0.53,687.55
2/4/2017,4:45:31,19.3,3.5,-32.9,0.53,692.7
2/4/2017,4:50:31,19.3,3.5,-33.4,0.53,697.933
2/4/2017,4:55:31,19.3,3.5,-33.9,0.53,703.25
2/4/2017,5:0:31,19.31,3.5,-34.4,0.53,708.65
2/4/2017,5:5:31,19.31,3.5,-34.8,0.53,714.167
2/4/2017,5:10:31,19.32,3.5,-35.3,0.53,719.6
2/4/2017,5:15:31,19.31,3.5,-35.7,0.53,724.95
2/4/2017,5:20:31,19.31,3.5,-36.1,0.53,730.217
2/4/2017,5:25:31,19.34,3.5,-36.5,0.53,735.4
2/4/2017,5:30:31,19.35,3.5,-36.9,0.53,740.5
2/4/2017,5:35:31,19.33,3.2,-37.3,0.53,745.517
2/4/2017,5:40:31,19.34,3.2,-37.6,0.53,750.583
2/4/2017,5:45:31,19.34,3.2,-37.9,0.53,755.733
2/4/2017,5:50:31,19.34,3.2,-38.2,0.53,760.967
2/4/2017,5:55:31,19.34,3.2,-38.4,0.53,766.283
2/4/2017,6:0:31,19.33,3.2,-38.7,0.53,771.683
2/4/2017,6:5:31,19.33,3.2,-38.9,0.53,777.2
2/4/2017,6:10:31,19.35,3.2,-39.1,0.53,782.633
2/4/2017,6:15:31,19.33,3.2,-39.3,0.53,787.983
2/4/2017,6:20:31,19.31,3.2,-39.4,0.53,793.25
2/4/2017,6:25:31,19.25,2.9,-39.5,0.54,798.433
2/4/2017,6:30:31,19.14,2.9,-39.6,0.54,803.533
2/4/2017,6:35:31,18.9,2.9,-39.7,0.54,808.55
2/4/2017,6:40:31,18.47,2.9,-39.7,0.54,813.617
2/4/2017,6:45:31,17.84,2.9,-39.8,0.54,818.767
2/4/2017,6:50:31,17.05,2.9,-39.8,0.54,824
2/4/2017,6:55:31,16.11,2.9,-39.7,0.54,829.317
2/4/2017,7:0:31,14.97,2.9,-39.7,0.54,834.717
2/4/2017,7:5:31,13.73,2.9,-39.6,0.54,840.233
2/4/2017,7:10:31,12.45,2.9,-39.5,0.54,845.667
2/4/2017,7:15:31,11.19,2.9,-39.4,0.54,851.017
2/4/2017,7:20:31,10.05,2.9,-39.2,0.54,856.283
2/4/2017,7:25:31,9.05,2.9,-39.1,0.54,861.467
2/4/2017,7:30:31,8.22,2.5,-38.9,0.54,866.567
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
0,19.35,18.1505,19.24,19.35,2.5,15.1,6.09939,5.4,12.6,

2/4/2017 -- 2/5/2017
2/4/2017,18:5:31,8.1,15.7,61.1,0.59,0
2/4/2017,18:10:31,8.93,15.4,61.7,0.59,5.43333
2/4/2017,18:15:31,9.92,15.4,62.3,0.59,10.7833
2/4/2017,18:20:31,11.17,15.1,62.8,0.59,16.05
2/4/2017,18:25:32,12.3,15.1,63.3,0.59,21.25
2/4/2017,18:30:32,13.9,15.1,63.7,0.59,26.3667
2/4/2017,18:35:32,15.09,14.8,64.1,0.59,31.4
2/4/2017,18:40:32,16.16,14.5,64.5,0.59,36.45
2/4/2017,18:45:32,16.37,14.5,64.8,0.59,41.5833
2/4/2017,18:50:32,16.98,14.5,65.1,0.59,46.8
2/4/2017,18:55:32,17.19,14.5,65.4,0.59,52.1
2/4/2017,19:0:32,17.41,14.5,65.6,0.59,57.4833
2/4/2017,19:5:32,17.37,14.5,65.7,0.6,63.0167
2/4/2017,19:10:32,17.32,14.5,65.8,0.6,68.4667
2/4/2017,19:15:32,17.77,14.5,65.9,0.6,73.8333
2/4/2017,19:20:32,17.39,14.5,65.9,0.6,79.1167
2/4/2017,19:25:32,17.68,14.1,65.8,0.6,84.3167
2/4/2017,19:30:32,17.67,14.1,65.8,0.6,89.4333
2/4/2017,19:35:32,18.24,14.1,65.6,0.6,94.4667
2/4/2017,19:40:32,18.26,13.8,65.4,0.6,99.5167
2/4/2017,19:45:32,18.29,13.8,65.2,0.6,104.65
2/4/2017,19:50:32,18.31,13.5,64.9,0.6,109.867
2/4/2017,19:55:32,18.34,13.2,64.6,0.6,115.167
2/4/2017,20:0:32,18.37,13.2,64.2,0.6,120.55
2/4/2017,20:5:32,18.39,12.8,63.8,0.6,126.083
2/4/2017,20:10:32,18.42,12.8,63.4,0.6,131.533
2/4/2017,20:15:32,18.44,12.5,62.9,0.6,136.9
2/4/2017,20:20:32,18.46,12.5,62.4,0.6,142.183
2/4/2017,20:25:32,18.49,12.2,61.9,0.6,147.383
2/4/2017,20:30:32,18.51,12.2,61.3,0.6,152.5
2/4/2017,20:35:32,18.53,11.9,60.7,0.6,157.533
2/4/2017,20:40:32,18.57,11.6,60.1,0.6,162.583
2/4/2017,20:45:32,18.59,11.6,59.5,0.6,167.717
2/4/2017,20:50:32,18.6,11.6,58.8,0.6,172.933
2/4/2017,20:55:32,17.93,11.6,58.1,0.6,178.233
2/4/2017,21:0:32,18.25,11.2,57.4,0.6,183.617
2/4/2017,21:5:32,17.19,11.2,56.6,0.6,189.15
2/4/2017,21:10:32,17.03,11.6,55.9,0.6,194.6
2/4/2017,21:15:32,17.01,11.6,55.1,0.61,199.967
2/4/2017,21:20:32,17.01,11.9,54.3,0.61,205.25
2/4/2017,21:25:32,17.01,11.9,53.5,0.61,210.45
2/4/2017,21:30:32,17.01,12.2,52.7,0.61,215.567
2/4/2017,21:35:32,17.01,12.2,51.9,0.61,220.6
2/4/2017,21:40:32,17,12.2,51.1,0.61,225.65
2/4/2017,21:45:32,17,12.5,50.2,0.61,230.783
2/4/2017,21:50:32,16.98,12.5,49.4,0.61,236
2/4/2017,21:55:32,17.01,12.8,48.5,0.61,241.3
2/4/2017,22:0:32,17.05,12.8,47.7,0.61,246.683
2/4/2017,22:5:32,17.08,13.2,46.8,0.61,252.217
2/4/2017,22:10:32,17.09,13.2,45.9,0.61,257.667
2/4/2017,22:15:32,17.08,13.5,45,0.61,263.033
2/4/2017,22:20:32,17.11,13.5,44.1,0.61,268.317
2/4/2017,22:25:32,17.08,13.8,43.2,0.61,273.517
2/4/2017,22:30:32,17.16,13.8,42.3,0.61,278.633
2/4/2017,22:35:32,17.21,13.8,41.4,0.61,283.667
2/4/2017,22:40:32,17.2,14.1,40.5,0.61,288.717
2/4/2017,22:45:32,17.17,14.1,39.5,0.61,293.85
2/4/2017,22:50:32,17.21,14.1,38.6,0.61,299.067
2/4/2017,22:55:32,17.22,14.5,37.7,0.61,304.367
2/4/2017,23:0:32,17.25,14.5,36.8,0.61,309.75
2/4/2017,23:5:32,17.19,14.5,35.8,0.61,315.283
2/4/2017,23:10:32,17.16,14.8,34.9,0.61,320.733
2/4/2017,23:15:32,17.24,14.8,34,0.61,326.1
2/4/2017,23:20:32,17.24,14.8,33,0.62,331.383
2/4/2017,23:25:32,17.21,14.8,32.1,0.62,336.583
2/4/2017,23:30:32,17.4,15.1,31.1,0.62,341.7
2/4/2017,23:35:32,17.16,15.1,30.2,0.62,346.733
2/4/2017,23:40:32,17.24,15.4,29.2,0.62,351.783
2/4/2017,23:45:32,17.11,15.4,28.3,0.62,356.917
2/4/2017,23:50:32,16.84,15.7,27.3,0.62,362.133
2/4/2017,23:55:32,16.83,15.7,26.4,0.62,367.433
2/5/2017,0:0:32,16.96,16.1,25.5,0.62,372.817
2/5/2017,0:5:32,16.94,16.1,24.5,0.62,378.35
2/5/2017,0:10:32,16.93,16.1,23.6,0.62,383.8
2/5/2017,0:15:32,16.74,16.1,22.6,0.62,389.167
2/5/2017,0:20:32,17.13,16.4,21.7,0.62,394.45
2/5/2017,0:25:32,16.87,16.4,20.7,0.62,399.65
2/5/2017,0:30:32,16.94,16.4,19.8,0.62,404.767
2/5/2017,0:35:32,17.11,16.4,18.8,0.62,409.8
2/5/2017,0:40:32,17.09,16.4,17.9,0.62,414.85
2/5/2017,0:45:32,17.06,16.4,16.9,0.62,419.983
2/5/2017,0:50:32,16.9,16.4,16,0.62,425.2
2/5/2017,0:55:32,16.77,16.4,15.1,0.62,430.5
2/5/2017,1:0:32,16.86,16.7,14.1,0.62,435.883
2/5/2017,1:5:32,16.81,16.7,13.2,0.62,441.417
2/5/2017,1:10:32,16.77,16.7,12.3,0.62,446.867
2/5/2017,1:15:32,17.08,16.7,11.3,0.62,452.233
2/5/2017,1:20:32,16.94,16.7,10.4,0.62,457.517
2/5/2017,1:25:32,16.98,16.7,9.5,0.62,462.717
2/5/2017,1:30:32,17.19,17,8.6,0.63,467.833
2/5/2017,1:35:32,17.24,17,7.6,0.63,472.867
2/5/2017,1:40:32,17.09,17,6.7,0.63,477.917
2/5/2017,1:45:32,17.13,17,5.8,0.63,483.05
2/5/2017,1:50:32,16.87,17,4.9,0.63,488.267
2/5/2017,1:55:32,17.01,17,4,0.63,493.567
2/5/2017,2:0:32,17.14,17,3.1,0.63,498.95
2/5/2017,2:5:32,16.97,17,2.2,0.63,504.483
2/5/2017,2:10:32,16.93,17.4,1.3,0.63,509.933
2/5/2017,2:15:32,16.91,17.4,0.4,0.63,515.3
2/5/2017,2:20:32,17.03,17,-0.5,0.63,520.583
2/5/2017,2:25:32,17.05,17.4,-1.4,0.63,525.783
2/5/2017,2:30:32,16.94,17.4,-2.3,0.63,530.9
2/5/2017,2:35:32,16.9,17.4,-3.1,0.63,535.933
2/5/2017,2:40:32,16.9,17.4,-4,0.63,540.983
2/5/2017,2:45:32,16.92,17.4,-4.9,0.63,546.117
2/5/2017,2:50:32,16.88,17.4,-5.7,0.63,551.333
2/5/2017,2:55:32,16.85,17.4,-6.6,0.63,556.633
2/5/2017,3:0:32,16.93,17.4,-7.4,0.63,562.017
2/5/2017,3:5:32,16.88,17.4,-8.3,0.63,567.55
2/5/2017,3:10:32,16.81,17.4,-9.1,0.63,573
2/5/2017,3:15:32,16.69,17.4,-9.9,0.63,578.367
2/5/2017,3:20:32,16.64,17.7,-10.8,0.63,583.65
2/5/2017,3:25:32,16.43,17.7,-11.6,0.63,588.85
2/5/2017,3:30:32,16.51,17.7,-12.4,0.63,593.967
2/5/2017,3:35:32,16.66,17.7,-13.2,0.63,599
2/5/2017,3:40:32,16.7,17.7,-14,0.64,604.05
2/5/2017,3:45:32,16.54,17.7,-14.8,0.64,609.183
2/5/2017,3:50:32,16.52,17.7,-15.6,0.64,614.4
2/5/2017,3:55:32,16.61,17.7,-16.3,0.64,619.7
2/5/2017,4:0:32,16.62,17.7,-17.1,0.64,625.083
2/5/2017,4:5:32,16.6,18,-17.9,0.64,630.617
2/5/2017,4:10:32,16.59,18,-18.6,0.64,636.067
2/5/2017,4:15:32,16.53,18,-19.3,0.64,641.433
2/5/2017,4:20:32,16.55,18.3,-20.1,0.64,646.717
2/5/2017,4:25:32,16.64,18.3,-20.8,0.64,651.917
2/5/2017,4:30:32,16.62,18.3,-21.5,0.64,657.033
2/5/2017,4:35:32,16.65,18.6,-22.2,0.64,662.067
2/5/2017,4:40:32,16.63,18.6,-22.9,0.64,667.117
2/5/2017,4:45:32,16.65,19,-23.5,0.64,672.25
2/5/2017,4:50:32,16.58,19,-24.2,0.64,677.467
2/5/2017,4:55:32,16.64,19,-24.8,0.64,682.767
2/5/2017,5:0:32,16.67,19,-25.5,0.64,688.15
2/5/2017,5:5:32,16.69,19.3,-26.1,0.64,693.683
2/5/2017,5:10:32,16.61,19.3,-26.7,0.64,699.133
2/5/2017,5:15:32,16.64,19.3,-27.3,0.64,704.5
2/5/2017,5:20:32,16.67,19.3,-27.9,0.64,709.783
2/5/2017,5:25:32,16.62,19.3,-28.4,0.64,714.983
2/5/2017,5:30:32,16.65,19.3,-29,0.64,720.1
2/5/2017,5:35:32,16.64,19.3,-29.5,0.64,725.133
2/5/2017,5:40:32,16.61,19.3,-30,0.64,730.183
2/5/2017,5:45:32,16.58,19.3,-30.5,0.64,735.317
2/5/2017,5:50:32,16.55,19.6,-31,0.65,740.533
2/5/2017,5:55:32,16.51,19.6,-31.5,0.65,745.833
2/5/2017,6:0:32,16.5,19.6,-31.9,0.65,751.217
2/5/2017,6:5:32,16.5,19.6,-32.4,0.65,756.75
2/5/2017,6:10:32,16.44,19.6,-32.8,0.65,762.2
2/5/2017,6:15:32,16.43,19.6,-33.2,0.65,767.567
2/5/2017,6:20:32,16.4,19.6,-33.6,0.65,772.85
2/5/2017,6:25:32,16.38,19.6,-33.9,0.65,778.05
2/5/2017,6:30:32,16.43,19.6,-34.3,0.65,783.167
2/5/2017,6:35:32,16.41,19.6,-34.6,0.65,788.2
2/5/2017,6:40:32,16.44,19.6,-34.9,0.65,793.25
2/5/2017,6:45:32,16.37,19.6,-35.1,0.65,798.383
2/5/2017,6:50:32,16.13,19.6,-35.4,0.65,803.6
2/5/2017,6:55:32,15.7,19.6,-35.6,0.65,808.9
2/5/2017,7:0:32,15.01,19.6,-35.8,0.65,814.283
2/5/2017,7:5:32,14.02,19.6,-36,0.65,819.817
2/5/2017,7:10:32,12.85,19.6,-36.2,0.65,825.267
2/5/2017,7:15:32,11.59,19.3,-36.3,0.65,830.633
2/5/2017,7:20:32,10.54,19.6,-36.4,0.65,835.917
2/5/2017,7:25:32,9.55,19.6,-36.5,0.65,841.117
2/5/2017,7:30:32,8.76,19.3,-36.6,0.65,846.233
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
8.1,18.6,16.583,16.9,10.5,11.2,19.6,16.1117,16.4,8.4,

2/5/2017 -- 2/6/2017
